[ 2012-03-09T20:17:41+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T20:17:41+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000440s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000458s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000595s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000920s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | SQL: SELECT * FROM `think_form` ORDER BY id desc LIMIT 6   [ RunTime:0.000123s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --START--
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000312s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000417s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run ParseTemplate Behavior [ RunTime:0.009202s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009325s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run ContentReplace Behavior [ RunTime:0.000353s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run TokenBuild Behavior [ RunTime:0.000514s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000158s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000462s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001766s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000332s ]
[ 2012-03-09T21:00:12+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000436s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ route_check ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run CheckRoute Behavior [ RunTime:0.000160s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ route_check ] --END-- [ RunTime:0.000290s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000200s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000300s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000824s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | SQL: SELECT `id` FROM `think_form` WHERE ( `title` = 'qwe' ) LIMIT 1   [ RunTime:0.016352s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | NOTIC: [8] Undefined offset: 3 Model.class.php 第 954 行.
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | SQL: INSERT INTO `think_form` (`title`,`content`,`email`,`status`,`create_time`) VALUES ('qwe','ncdalk','zz@gmail.com','1',1331298056) [ RunTime:0.000229s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_template ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run LocationTemplate Behavior [ RunTime:0.000150s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_template ] --END-- [ RunTime:0.000254s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run ParseTemplate Behavior [ RunTime:0.026447s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026583s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run ContentReplace Behavior [ RunTime:0.000198s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run TokenBuild Behavior [ RunTime:0.000208s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000098s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run ShowRuntime Behavior [ RunTime:0.000273s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001049s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Run ShowPageTrace Behavior [ RunTime:0.000112s ]
[ 2012-03-09T21:00:56+08:00 ] /Examples/Form/Index/insert | INFO: Tag[ view_end ] --END-- [ RunTime:0.000209s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000204s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000329s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000865s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | SQL: SELECT * FROM `think_form` ORDER BY id desc LIMIT 6   [ RunTime:0.000279s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --START--
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000138s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000241s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run ParseTemplate Behavior [ RunTime:0.006258s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006375s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run ContentReplace Behavior [ RunTime:0.000232s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run TokenBuild Behavior [ RunTime:0.000360s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000081s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000288s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001238s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000119s ]
[ 2012-03-09T21:00:57+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000222s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000205s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000328s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000811s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | SQL: SELECT * FROM `think_form` ORDER BY id desc LIMIT 6   [ RunTime:0.000122s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --START--
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000140s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000243s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run ParseTemplate Behavior [ RunTime:0.006014s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006130s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run ContentReplace Behavior [ RunTime:0.000227s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run TokenBuild Behavior [ RunTime:0.000352s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000080s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000288s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001219s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000120s ]
[ 2012-03-09T21:15:54+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000222s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000486s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000619s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000872s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | SQL: SELECT * FROM `think_form` ORDER BY id desc LIMIT 6   [ RunTime:0.000172s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --START--
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000330s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000438s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run ParseTemplate Behavior [ RunTime:0.009161s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009287s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run ContentReplace Behavior [ RunTime:0.000352s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run TokenBuild Behavior [ RunTime:0.000485s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000156s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000457s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001732s ]
[ 2012-03-09T21:52:04+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:52:05+08:00 ] /Examples/Form/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000353s ]
[ 2012-03-09T21:52:05+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000457s ]
